4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	1	3	4	4	4	4	4	4	3	0	0	0	0	0	3	3	7	7	7	7	3	1	3	7	7	7	7	7	7	7	7
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	4	4	4	4	4	3	0	0	0	0	0	3	3	7	7	7	3	1	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	3	7	7	7	3	3	3	3	1	1	1	1	1	1	3	4	4	4	4	4	4	4	4	3	0	0	0	0	0	3	3	7	7	3	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	3	3	3	1	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	3	0	0	0	0	0	3	3	7	3	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	3	3	3	1	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	3	3	0	0	0	0	0	3	3	3	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	3	3	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	3	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	3	7	3	7	3	7	3	7	7
4	4	4	4	4	4	3	7	7	7	3	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	1	3	0	0	0	0	0	3	3	3	7	3	7	3	7	7
4	4	4	4	4	4	3	3	3	3	3	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	1	3	3	0	0	0	0	0	3	3	7	3	7	3	7	7
4	4	4	4	4	4	3	4	4	4	3	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	4	4	4	4	4	4	1	3	3	3	0	0	0	0	0	3	3	3	7	3	7	7
4	4	4	4	4	4	3	4	4	4	3	1	1	1	1	1	1	1	1	1	3	3	3	4	4	4	4	3	4	4	4	4	4	4	1	1	1	1	1	0	0	0	0	0	3	3	7	3	7	7
4	4	4	4	4	4	3	4	4	4	3	1	1	1	1	1	1	1	1	1	3	4	3	4	4	4	4	3	4	4	4	4	4	4	1	7	7	7	7	3	0	0	0	0	0	3	3	3	7	7
4	4	4	4	4	4	3	4	4	4	3	1	1	1	1	1	1	1	1	1	3	4	3	4	4	4	4	3	4	4	4	4	4	4	1	7	7	7	7	3	3	0	0	0	0	0	3	3	7	7
3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	3	4	3	4	4	4	4	3	3	3	3	3	3	3	1	7	7	7	7	3	3	3	0	0	0	0	0	3	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	3	4	4	4	4	3	4	4	3	4	4	3	1	7	7	7	7	3	7	3	3	0	0	0	0	0	3	3
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	4	3	4	4	4	4	3	4	4	3	4	4	3	1	7	7	7	7	3	7	7	3	3	0	0	0	0	0	0
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	3	4	4	4	4	3	4	4	3	4	4	3	1	7	7	7	7	3	7	7	3	3	3	0	0	0	0	0
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	7	7	7	7	3	7	7	3	3	3	3	0	0	0	0
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	1	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	1	7	7	7	7	7	7	7	7	7	7	7	3	3	0	0
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	7	7	7	7	7	7	7	7	7	7	7	3	4	3	3
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	1	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	1	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4
4	4	4	4	4	4	1	1	1	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	1	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4
3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	1	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4
4	4	4	4	4	4	1	1	1	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	1	3	3	3	1	1	1	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	3	3	3	3	1	1	1	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3	3	3	3	3	1	1	1	3	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	7	7	7	7	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	7	7	7	7	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	7	7	7	7	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	3	7	7	7	7	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	3	7	7	7	7	7	7	7	7	7	7
